Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2020-09-30,Iceland,Krona,Iceland-Krona,138.4,2020-09-30,80,2020,4,2020,3,09,30
2020-09-30,India,Rupee,India-Rupee,73.72,2020-09-30,81,2020,4,2020,3,09,30
2020-09-30,Indonesia,Rupiah,Indonesia-Rupiah,14900.0,2020-09-30,82,2020,4,2020,3,09,30
2020-09-30,Iran,Rial,Iran-Rial,42000.0,2020-09-30,83,2020,4,2020,3,09,30
2020-09-30,Iraq,Dinar,Iraq-Dinar,1138.0,2020-09-30,84,2020,4,2020,3,09,30
2020-09-30,Ireland,Euro,Ireland-Euro,0.854,2020-09-30,85,2020,4,2020,3,09,30
2020-09-30,Israel,Shekel,Israel-Shekel,3.44,2020-09-30,86,2020,4,2020,3,09,30
2020-09-30,Italy,Euro,Italy-Euro,0.854,2020-09-30,87,2020,4,2020,3,09,30
2020-09-30,Jamaica,Dollar,Jamaica-Dollar,150.0,2020-09-30,88,2020,4,2020,3,09,30
2020-09-30,Japan,Yen,Japan-Yen,105.7,2020-09-30,89,2020,4,2020,3,09,30
2020-09-30,Jerusalem,Shekel,Jerusalem-Shekel,3.44,2020-09-30,90,2020,4,2020,3,09,30
2020-09-30,Jordan,Dinar,Jordan-Dinar,0.708,2020-09-30,91,2020,4,2020,3,09,30
2020-09-30,Kazakhstan,Tenge,Kazakhstan-Tenge,432.68,2020-09-30,92,2020,4,2020,3,09,30
2020-09-30,Kenya,Shilling,Kenya-Shilling,108.4,2020-09-30,93,2020,4,2020,3,09,30
2020-09-30,Korea,Won,Korea-Won,1169.28,2020-09-30,94,2020,4,2020,3,09,30
2020-09-30,Kosovo,Euro,Kosovo-Euro,0.854,2020-09-30,95,2020,4,2020,3,09,30
2020-09-30,Kuwait,Dinar,Kuwait-Dinar,0.306,2020-09-30,96,2020,4,2020,3,09,30
2020-09-30,Kyrgyzstan,Som,Kyrgyzstan-Som,79.6,2020-09-30,97,2020,4,2020,3,09,30
2020-09-30,Laos,Kip,Laos-Kip,9174.61,2020-09-30,98,2020,4,2020,3,09,30
2020-09-30,Latvia,Euro,Latvia-Euro,0.854,2020-09-30,99,2020,4,2020,3,09,30
2020-09-30,Lebanon,Pound,Lebanon-Pound,1500.0,2020-09-30,100,2020,4,2020,3,09,30
2020-09-30,Lesotho,Maloti,Lesotho-Maloti,14.966,2020-09-30,101,2020,4,2020,3,09,30
2020-09-30,Liberia,Dollar,Liberia-Dollar,158.0,2020-09-30,102,2020,4,2020,3,09,30
2020-09-30,Libya,Dinar,Libya-Dinar,1.371,2020-09-30,103,2020,4,2020,3,09,30
2020-09-30,Lithuania,Euro,Lithuania-Euro,0.854,2020-09-30,104,2020,4,2020,3,09,30
2020-09-30,Luxembourg,Euro,Luxembourg-Euro,0.854,2020-09-30,105,2020,4,2020,3,09,30
2020-09-30,Madagascar,Ariary,Madagascar-Ariary,3888.0,2020-09-30,106,2020,4,2020,3,09,30
2020-09-30,Malawi,Kwacha,Malawi-Kwacha,813.0,2020-09-30,107,2020,4,2020,3,09,30
2020-09-30,Malaysia,Ringgit,Malaysia-Ringgit,4.153,2020-09-30,108,2020,4,2020,3,09,30
2020-09-30,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020-09-30,109,2020,4,2020,3,09,30
2020-09-30,Mali,CFA Franc,Mali-CFA Franc,556.0,2020-09-30,110,2020,4,2020,3,09,30
2020-09-30,Malta,Euro,Malta-Euro,0.854,2020-09-30,111,2020,4,2020,3,09,30
2020-09-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,2020-09-30,112,2020,4,2020,3,09,30
2020-09-30,Mauritania,Ouguiya,Mauritania-Ouguiya,37.0,2020-09-30,113,2020,4,2020,3,09,30
2020-09-30,Mauritius,Rupee,Mauritius-Rupee,39.7,2020-09-30,114,2020,4,2020,3,09,30
2020-09-30,Mexico,Peso,Mexico-Peso,20.067,2020-09-30,115,2020,4,2020,3,09,30
2020-09-30,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1.0,2020-09-30,116,2020,4,2020,3,09,30
2020-09-30,Moldova,LEU,Moldova-LEU,16.85,2020-09-30,117,2020,4,2020,3,09,30
2020-09-30,Mongolia,Tugrik,Mongolia-Tugrik,2854.07,2020-09-30,118,2020,4,2020,3,09,30
2020-09-30,Montenegro,Euro,Montenegro-Euro,0.854,2020-09-30,119,2020,4,2020,3,09,30
2020-09-30,Morocco,Dirham,Morocco-Dirham,9.257,2020-09-30,120,2020,4,2020,3,09,30
2020-09-30,Mozambique,Metical,Mozambique-Metical,71.4,2020-09-30,121,2020,4,2020,3,09,30
2020-09-30,Nambia,Dollar,Nambia-Dollar,14.966,2020-09-30,122,2020,4,2020,3,09,30
2020-09-30,Nepal,Rupee,Nepal-Rupee,117.65,2020-09-30,123,2020,4,2020,3,09,30
2020-09-30,Netherland,Euro,Netherland-Euro,0.854,2020-09-30,124,2020,4,2020,3,09,30
2020-09-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020-09-30,125,2020,4,2020,3,09,30
2020-09-30,New Zealand,Dollar,New Zealand-Dollar,1.52,2020-09-30,126,2020,4,2020,3,09,30
2020-09-30,Nicaragua,Cordoba,Nicaragua-Cordoba,34.8,2020-09-30,127,2020,4,2020,3,09,30
2020-09-30,Niger,CFA Franc,Niger-CFA Franc,556.0,2020-09-30,128,2020,4,2020,3,09,30
2020-09-30,Nigeria,Naira,Nigeria-Naira,385.0,2020-09-30,129,2020,4,2020,3,09,30
2020-09-30,Norway,Krone,Norway-Krone,9.478,2020-09-30,130,2020,4,2020,3,09,30
2020-09-30,Oman,Rial,Oman-Rial,0.385,2020-09-30,131,2020,4,2020,3,09,30
2020-09-30,Pakistan,Rupee,Pakistan-Rupee,165.7,2020-09-30,132,2020,4,2020,3,09,30
2020-09-30,Panama,Balboa,Panama-Balboa,1.0,2020-09-30,133,2020,4,2020,3,09,30
2020-09-30,Panama,Dolares,Panama-Dolares,1.0,2020-09-30,134,2020,4,2020,3,09,30
2020-09-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.396,2020-09-30,135,2020,4,2020,3,09,30
2020-09-30,Paraguay,Guarani,Paraguay-Guarani,6974.43,2020-09-30,136,2020,4,2020,3,09,30
2020-09-30,Peru,Sol,Peru-Sol,3.598,2020-09-30,137,2020,4,2020,3,09,30
2020-09-30,Philippines,Peso,Philippines-Peso,48.481,2020-09-30,138,2020,4,2020,3,09,30
2020-09-30,Poland,Zloty,Poland-Zloty,3.882,2020-09-30,139,2020,4,2020,3,09,30
2020-09-30,Portugal,Euro,Portugal-Euro,0.854,2020-09-30,140,2020,4,2020,3,09,30
2020-09-30,Qatar,Riyal,Qatar-Riyal,3.64,2020-09-30,141,2020,4,2020,3,09,30
2020-09-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,52.51,2020-09-30,142,2020,4,2020,3,09,30
2020-09-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,2020-09-30,143,2020,4,2020,3,09,30
2020-09-30,Romania,New Leu,Romania-New Leu,4.159,2020-09-30,144,2020,4,2020,3,09,30
2020-09-30,Russia,Ruble,Russia-Ruble,78.43,2020-09-30,145,2020,4,2020,3,09,30
2020-09-30,Rwanda,Franc,Rwanda-Franc,950.0,2020-09-30,146,2020,4,2020,3,09,30
2020-09-30,Sao Tome & Principe,New Dobras,Sao Tome & Principe-New Dobras,21.06,2020-09-30,147,2020,4,2020,3,09,30
2020-09-30,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,2020-09-30,148,2020,4,2020,3,09,30
2020-09-30,Senegal,CFA Franc,Senegal-CFA Franc,556.0,2020-09-30,149,2020,4,2020,3,09,30
2020-09-30,Serbia,Dinar,Serbia-Dinar,100.37,2020-09-30,150,2020,4,2020,3,09,30
2020-09-30,Seychelles,Rupee,Seychelles-Rupee,20.1,2020-09-30,151,2020,4,2020,3,09,30
2020-09-30,Sierra Leone,Leone,Sierra Leone-Leone,9729.96,2020-09-30,152,2020,4,2020,3,09,30
2020-09-30,Singapore,Dollar,Singapore-Dollar,1.37,2020-09-30,153,2020,4,2020,3,09,30
2020-09-30,Slovakia,Euro,Slovakia-Euro,0.854,2020-09-30,154,2020,4,2020,3,09,30
2020-09-30,Slovenia,Euro,Slovenia-Euro,0.854,2020-09-30,155,2020,4,2020,3,09,30
2020-09-30,Solomon Islands,Dollar,Solomon Islands-Dollar,7.994,2020-09-30,156,2020,4,2020,3,09,30
2020-09-30,Somali,Shilling,Somali-Shilling,575.0,2020-09-30,157,2020,4,2020,3,09,30
2020-09-30,South,Sudanese-Pound,South-Sudanese-Pound,167.93,2020-09-30,159,2020,4,2020,3,09,30
2020-09-30,South Africa,Rand,South Africa-Rand,14.966,2020-09-30,158,2020,4,2020,3,09,30
2020-09-30,Spain,Euro,Spain-Euro,0.854,2020-09-30,160,2020,4,2020,3,09,30
2020-09-30,Sri Lanka,Rupee,Sri Lanka-Rupee,184.9,2020-09-30,161,2020,4,2020,3,09,30
2020-09-30,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,2020-09-30,162,2020,4,2020,3,09,30
2020-09-30,Sudan,Pound,Sudan-Pound,55.0,2020-09-30,163,2020,4,2020,3,09,30
2020-09-30,Suriname,Dollar,Suriname-Dollar,14.29,2020-09-30,164,2020,4,2020,3,09,30
2020-09-30,Swaziland,Langeni,Swaziland-Langeni,14.966,2020-09-30,165,2020,4,2020,3,09,30
2020-09-30,Sweden,Krona,Sweden-Krona,9.026,2020-09-30,166,2020,4,2020,3,09,30
2020-09-30,Switzerland,Franc,Switzerland-Franc,0.923,2020-09-30,167,2020,4,2020,3,09,30
2020-09-30,Syria,Pound,Syria-Pound,1256.0,2020-09-30,168,2020,4,2020,3,09,30
2020-09-30,Taiwan,Dollar,Taiwan-Dollar,28.963,2020-09-30,169,2020,4,2020,3,09,30
2020-09-30,Tajikistan,Somoni,Tajikistan-Somoni,10.3,2020-09-30,170,2020,4,2020,3,09,30
2020-09-30,Tanzania,Shilling,Tanzania-Shilling,2315.0,2020-09-30,171,2020,4,2020,3,09,30
2020-09-30,Thailand,Baht,Thailand-Baht,31.67,2020-09-30,172,2020,4,2020,3,09,30
2020-09-30,Timor,Leste-Dili,Timor-Leste-Dili,1.0,2020-09-30,173,2020,4,2020,3,09,30
2020-09-30,Togo,CFA Franc,Togo-CFA Franc,556.0,2020-09-30,174,2020,4,2020,3,09,30
2020-09-30,Tonga,Pa'anga,Tonga-Pa'anga,2.232,2020-09-30,175,2020,4,2020,3,09,30
2020-09-30,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.76,2020-09-30,176,2020,4,2020,3,09,30
2020-09-30,Tunisia,Dinar,Tunisia-Dinar,2.751,2020-09-30,177,2020,4,2020,3,09,30
2020-09-30,Turkey,New Lira,Turkey-New Lira,7.768,2020-09-30,178,2020,4,2020,3,09,30
2020-09-30,Turkmenistan,New Manat,Turkmenistan-New Manat,3.491,2020-09-30,179,2020,4,2020,3,09,30
2020-09-30,Uganda,Shilling,Uganda-Shilling,3710.0,2020-09-30,180,2020,4,2020,3,09,30
2020-09-30,Ukraine,Hryvnia,Ukraine-Hryvnia,28.297,2020-09-30,181,2020,4,2020,3,09,30
2020-09-30,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,2020-09-30,182,2020,4,2020,3,09,30
2020-09-30,United Kingdom,Pound,United Kingdom-Pound,0.78,2020-09-30,183,2020,4,2020,3,09,30
2020-09-30,Uruguay,Peso,Uruguay-Peso,42.48,2020-09-30,184,2020,4,2020,3,09,30
2020-09-30,Uzbekistan,Som,Uzbekistan-Som,10310.0,2020-09-30,185,2020,4,2020,3,09,30
2020-09-30,Vanuatu,Vatu,Vanuatu-Vatu,111.68,2020-09-30,186,2020,4,2020,3,09,30
2020-09-30,Venezuela,Bolivar Soberano,Venezuela-Bolivar Soberano,449592.758,2020-09-30,187,2020,4,2020,3,09,30
2020-09-30,Venezuela,Fuerte (OLD),Venezuela-Fuerte (OLD),248832.0,2020-09-30,188,2020,4,2020,3,09,30
2020-09-30,Vietnam,Dong,Vietnam-Dong,23181.0,2020-09-30,189,2020,4,2020,3,09,30
2020-09-30,Western Samoa,Tala,Western Samoa-Tala,2.545,2020-09-30,190,2020,4,2020,3,09,30
2020-09-30,Yemen,Rial,Yemen-Rial,480.0,2020-09-30,191,2020,4,2020,3,09,30
2020-09-30,Zambia,New Kwacha,Zambia-New Kwacha,20.0,2020-09-30,192,2020,4,2020,3,09,30
2020-09-30,Zimbabwe,RTGS,Zimbabwe-RTGS,81.444,2020-09-30,193,2020,4,2020,3,09,30
2020-06-30,Afghanistan,Afghani,Afghanistan-Afghani,75.487,2020-06-30,1,2020,3,2020,2,06,30
2020-06-30,Albania,Lek,Albania-Lek,110.65,2020-06-30,2,2020,3,2020,2,06,30
2020-06-30,Algeria,Dinar,Algeria-Dinar,129.208,2020-06-30,3,2020,3,2020,2,06,30
2020-06-30,Angola,Kwanza,Angola-Kwanza,600.0,2020-06-30,4,2020,3,2020,2,06,30
2020-06-30,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,2020-06-30,5,2020,3,2020,2,06,30
2020-06-30,Argentina,Peso,Argentina-Peso,73.5,2020-06-30,6,2020,3,2020,2,06,30
2020-06-30,Armenia,Dram,Armenia-Dram,484.0,2020-06-30,7,2020,3,2020,2,06,30
2020-06-30,Australia,Dollar,Australia-Dollar,1.459,2020-06-30,8,2020,3,2020,2,06,30
2020-06-30,Austria,Euro,Austria-Euro,0.893,2020-06-30,9,2020,3,2020,2,06,30
2020-06-30,Azerbaijan,Manat,Azerbaijan-Manat,1.7,2020-06-30,10,2020,3,2020,2,06,30
2020-06-30,Bahamas,Dollar,Bahamas-Dollar,1.0,2020-06-30,11,2020,3,2020,2,06,30
2020-06-30,Bahrain,Dinar,Bahrain-Dinar,0.377,2020-06-30,12,2020,3,2020,2,06,30
2020-06-30,Bangladesh,Taka,Bangladesh-Taka,85.0,2020-06-30,13,2020,3,2020,2,06,30
2020-06-30,Barbados,Dollar,Barbados-Dollar,2.02,2020-06-30,14,2020,3,2020,2,06,30
2020-06-30,Belarus,New Ruble,Belarus-New Ruble,2.647,2020-06-30,15,2020,3,2020,2,06,30
2020-06-30,Belgium,Euro,Belgium-Euro,0.893,2020-06-30,16,2020,3,2020,2,06,30
2020-06-30,Belize,Dollar,Belize-Dollar,2.0,2020-06-30,17,2020,3,2020,2,06,30
2020-06-30,Benin,CFA Franc,Benin-CFA Franc,593.02,2020-06-30,18,2020,3,2020,2,06,30
2020-06-30,Bermuda,Dollar,Bermuda-Dollar,1.0,2020-06-30,19,2020,3,2020,2,06,30
2020-06-30,Bolivia,Boliviano,Bolivia-Boliviano,6.83,2020-06-30,20,2020,3,2020,2,06,30
2020-06-30,Bosnia,Marka,Bosnia-Marka,1.747,2020-06-30,21,2020,3,2020,2,06,30
2020-06-30,Botswana,Pula,Botswana-Pula,11.793,2020-06-30,22,2020,3,2020,2,06,30
2020-06-30,Brazil,Real,Brazil-Real,5.4,2020-06-30,23,2020,3,2020,2,06,30
2020-06-30,Brunei,Dollar,Brunei-Dollar,1.397,2020-06-30,24,2020,3,2020,2,06,30
2020-06-30,Bulgaria,Lev New,Bulgaria-Lev New,1.747,2020-06-30,25,2020,3,2020,2,06,30
2020-06-30,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,593.02,2020-06-30,26,2020,3,2020,2,06,30
2020-06-30,Burma,Kyat,Burma-Kyat,1365.0,2020-06-30,27,2020,3,2020,2,06,30
2020-06-30,Burundi,Franc,Burundi-Franc,1900.0,2020-06-30,28,2020,3,2020,2,06,30
2020-06-30,Cambodia,Riel,Cambodia-Riel,4051.0,2020-06-30,29,2020,3,2020,2,06,30
2020-06-30,Cameroon,CFA Franc,Cameroon-CFA Franc,580.08,2020-06-30,30,2020,3,2020,2,06,30
2020-06-30,Canada,Dollar,Canada-Dollar,1.368,2020-06-30,31,2020,3,2020,2,06,30
2020-06-30,Cape Verde,Escudo,Cape Verde-Escudo,98.28,2020-06-30,32,2020,3,2020,2,06,30
2020-06-30,Cayman Island,Dollar,Cayman Island-Dollar,0.82,2020-06-30,33,2020,3,2020,2,06,30
2020-06-30,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,580.08,2020-06-30,34,2020,3,2020,2,06,30
2020-06-30,Chad,CFA Franc,Chad-CFA Franc,580.08,2020-06-30,35,2020,3,2020,2,06,30
2020-06-30,Chile,Peso,Chile-Peso,819.85,2020-06-30,36,2020,3,2020,2,06,30
2020-06-30,China,Renminbi,China-Renminbi,7.069,2020-06-30,37,2020,3,2020,2,06,30
2020-06-30,Colombia,Peso,Colombia-Peso,3746.2,2020-06-30,38,2020,3,2020,2,06,30
2020-06-30,Comoros,Franc,Comoros-Franc,433.01,2020-06-30,39,2020,3,2020,2,06,30
2020-06-30,Congo,CFA Franc,Congo-CFA Franc,580.08,2020-06-30,40,2020,3,2020,2,06,30
2020-06-30,Costa Rica,Colon,Costa Rica-Colon,577.0,2020-06-30,41,2020,3,2020,2,06,30
2020-06-30,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,593.02,2020-06-30,42,2020,3,2020,2,06,30
2020-06-30,Croatia,KUNA,Croatia-KUNA,6.55,2020-06-30,43,2020,3,2020,2,06,30
2020-06-30,Cross Border,Euro,Cross Border-Euro,0.893,2020-06-30,44,2020,3,2020,2,06,30
2020-06-30,Cuba,Chavito,Cuba-Chavito,1.0,2020-06-30,45,2020,3,2020,2,06,30
2020-06-30,Cyprus,Euro,Cyprus-Euro,0.893,2020-06-30,46,2020,3,2020,2,06,30
2020-06-30,Czech. Republic,Koruna,Czech. Republic-Koruna,23.183,2020-06-30,47,2020,3,2020,2,06,30
2020-06-30,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,1840.0,2020-06-30,48,2020,3,2020,2,06,30
2020-06-30,Denmark,Krone,Denmark-Krone,6.657,2020-06-30,49,2020,3,2020,2,06,30
2020-06-30,Djibouti,Franc,Djibouti-Franc,177.0,2020-06-30,50,2020,3,2020,2,06,30
2020-06-30,Dominican Republic,Peso,Dominican Republic-Peso,58.14,2020-06-30,51,2020,3,2020,2,06,30
2020-06-30,Ecuador,Dolares,Ecuador-Dolares,1.0,2020-06-30,52,2020,3,2020,2,06,30
2020-06-30,Egypt,Pound,Egypt-Pound,16.148,2020-06-30,53,2020,3,2020,2,06,30
2020-06-30,El Salvador,Dollar,El Salvador-Dollar,1.0,2020-06-30,54,2020,3,2020,2,06,30
2020-06-30,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,580.08,2020-06-30,55,2020,3,2020,2,06,30
2020-06-30,Eritrea,Nakfa,Eritrea-Nakfa,15.0,2020-06-30,56,2020,3,2020,2,06,30
2020-06-30,Eritrea,Nakfa Salary Payment,Eritrea-Nakfa Salary Payment,15.0,2020-06-30,57,2020,3,2020,2,06,30
2020-06-30,Estonia,Euro,Estonia-Euro,0.893,2020-06-30,58,2020,3,2020,2,06,30
2020-06-30,Ethiopia,Birr,Ethiopia-Birr,34.98,2020-06-30,59,2020,3,2020,2,06,30
2020-06-30,Euro Zone,Euro,Euro Zone-Euro,0.893,2020-06-30,60,2020,3,2020,2,06,30
2020-06-30,Fiji,Dollar,Fiji-Dollar,2.139,2020-06-30,61,2020,3,2020,2,06,30
2020-06-30,Finland,Euro,Finland-Euro,0.893,2020-06-30,62,2020,3,2020,2,06,30
2020-06-30,France,Euro,France-Euro,0.893,2020-06-30,63,2020,3,2020,2,06,30
2020-06-30,Gabon,CFA Franc,Gabon-CFA Franc,580.08,2020-06-30,64,2020,3,2020,2,06,30
2020-06-30,Gambia,Dalasi,Gambia-Dalasi,51.0,2020-06-30,65,2020,3,2020,2,06,30
2020-06-30,Georgia,Lari,Georgia-Lari,3.05,2020-06-30,66,2020,3,2020,2,06,30
2020-06-30,Germany,Euro,Germany-Euro,0.893,2020-06-30,67,2020,3,2020,2,06,30
2020-06-30,Ghana,Cedi,Ghana-Cedi,5.72,2020-06-30,68,2020,3,2020,2,06,30
2020-06-30,Greece,Euro,Greece-Euro,0.893,2020-06-30,69,2020,3,2020,2,06,30
2020-06-30,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,2020-06-30,70,2020,3,2020,2,06,30
2020-06-30,Guatemala,Quetzal,Guatemala-Quetzal,7.69,2020-06-30,71,2020,3,2020,2,06,30
2020-06-30,Guinea,Franc,Guinea-Franc,9588.0,2020-06-30,73,2020,3,2020,2,06,30
2020-06-30,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,593.02,2020-06-30,72,2020,3,2020,2,06,30
2020-06-30,Guyana,Dollar,Guyana-Dollar,215.0,2020-06-30,74,2020,3,2020,2,06,30
2020-06-30,Haiti,Gourde,Haiti-Gourde,107.193,2020-06-30,75,2020,3,2020,2,06,30
2020-06-30,Honduras,Lempira,Honduras-Lempira,26.0,2020-06-30,76,2020,3,2020,2,06,30
2020-06-30,Hong Kong,Dollar,Hong Kong-Dollar,7.75,2020-06-30,77,2020,3,2020,2,06,30
2020-06-30,Hungary,Forint,Hungary-Forint,318.28,2020-06-30,78,2020,3,2020,2,06,30
2020-06-30,Iceland,Krona,Iceland-Krona,138.73,2020-06-30,79,2020,3,2020,2,06,30
2020-06-30,India,Rupee,India-Rupee,75.3,2020-06-30,80,2020,3,2020,2,06,30
2020-06-30,Indonesia,Rupiah,Indonesia-Rupiah,14230.0,2020-06-30,81,2020,3,2020,2,06,30
2020-06-30,Iran,Rial,Iran-Rial,42000.0,2020-06-30,82,2020,3,2020,2,06,30
2020-06-30,Iraq,Dinar,Iraq-Dinar,1138.0,2020-06-30,83,2020,3,2020,2,06,30
2020-06-30,Ireland,Euro,Ireland-Euro,0.893,2020-06-30,84,2020,3,2020,2,06,30
2020-06-30,Israel,Shekel,Israel-Shekel,3.465,2020-06-30,85,2020,3,2020,2,06,30
2020-06-30,Italy,Euro,Italy-Euro,0.893,2020-06-30,86,2020,3,2020,2,06,30
2020-06-30,Jamaica,Dollar,Jamaica-Dollar,145.0,2020-06-30,87,2020,3,2020,2,06,30
2020-06-30,Japan,Yen,Japan-Yen,107.75,2020-06-30,88,2020,3,2020,2,06,30
2020-06-30,Jerusalem,Shekel,Jerusalem-Shekel,3.465,2020-06-30,89,2020,3,2020,2,06,30
2020-06-30,Jordan,Dinar,Jordan-Dinar,0.708,2020-06-30,90,2020,3,2020,2,06,30
2020-06-30,Kazakhstan,Tenge,Kazakhstan-Tenge,403.83,2020-06-30,91,2020,3,2020,2,06,30
2020-06-30,Kenya,Shilling,Kenya-Shilling,106.5,2020-06-30,92,2020,3,2020,2,06,30
2020-06-30,Korea,Won,Korea-Won,1201.29,2020-06-30,93,2020,3,2020,2,06,30
2020-06-30,Kosovo,Euro,Kosovo-Euro,0.893,2020-06-30,94,2020,3,2020,2,06,30
2020-06-30,Kuwait,Dinar,Kuwait-Dinar,0.307,2020-06-30,95,2020,3,2020,2,06,30
2020-06-30,Kyrgyzstan,Som,Kyrgyzstan-Som,74.9,2020-06-30,96,2020,3,2020,2,06,30
2020-06-30,Laos,Kip,Laos-Kip,9022.0,2020-06-30,97,2020,3,2020,2,06,30
2020-06-30,Latvia,Euro,Latvia-Euro,0.893,2020-06-30,98,2020,3,2020,2,06,30
2020-06-30,Lebanon,Pound,Lebanon-Pound,1500.0,2020-06-30,99,2020,3,2020,2,06,30
2020-06-30,Lesotho,Maloti,Lesotho-Maloti,17.352,2020-06-30,100,2020,3,2020,2,06,30
2020-06-30,Liberia,Dollar,Liberia-Dollar,198.78,2020-06-30,101,2020,3,2020,2,06,30
2020-06-30,Libya,Dinar,Libya-Dinar,1.394,2020-06-30,102,2020,3,2020,2,06,30
2020-06-30,Lithuania,Euro,Lithuania-Euro,0.893,2020-06-30,103,2020,3,2020,2,06,30
2020-06-30,Luxembourg,Euro,Luxembourg-Euro,0.893,2020-06-30,104,2020,3,2020,2,06,30
2020-06-30,Madagascar,Ariary,Madagascar-Ariary,3843.0,2020-06-30,105,2020,3,2020,2,06,30
2020-06-30,Malawi,Kwacha,Malawi-Kwacha,772.0,2020-06-30,106,2020,3,2020,2,06,30
2020-06-30,Malaysia,Ringgit,Malaysia-Ringgit,4.283,2020-06-30,107,2020,3,2020,2,06,30
2020-06-30,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020-06-30,108,2020,3,2020,2,06,30
2020-06-30,Mali,CFA Franc,Mali-CFA Franc,593.02,2020-06-30,109,2020,3,2020,2,06,30
2020-06-30,Malta,Euro,Malta-Euro,0.893,2020-06-30,110,2020,3,2020,2,06,30
2020-06-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,2020-06-30,111,2020,3,2020,2,06,30
2020-06-30,Mauritania,Ouguiya,Mauritania-Ouguiya,37.0,2020-06-30,112,2020,3,2020,2,06,30
2020-06-30,Mauritius,Rupee,Mauritius-Rupee,40.3,2020-06-30,113,2020,3,2020,2,06,30
2020-06-30,Mexico,Peso,Mexico-Peso,23.164,2020-06-30,114,2020,3,2020,2,06,30
2020-06-30,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1.0,2020-06-30,115,2020,3,2020,2,06,30
2020-06-30,Moldova,LEU,Moldova-LEU,16.966,2020-06-30,116,2020,3,2020,2,06,30
2020-06-30,Mongolia,Tugrik,Mongolia-Tugrik,2822.98,2020-06-30,117,2020,3,2020,2,06,30
2020-06-30,Montenegro,Euro,Montenegro-Euro,0.893,2020-06-30,118,2020,3,2020,2,06,30
2020-06-30,Morocco,Dirham,Morocco-Dirham,9.69,2020-06-30,119,2020,3,2020,2,06,30
2020-06-30,Mozambique,Metical,Mozambique-Metical,69.25,2020-06-30,120,2020,3,2020,2,06,30
2020-06-30,Nambia,Dollar,Nambia-Dollar,17.352,2020-06-30,121,2020,3,2020,2,06,30
2020-06-30,Nepal,Rupee,Nepal-Rupee,120.6,2020-06-30,122,2020,3,2020,2,06,30
2020-06-30,Netherland,Euro,Netherland-Euro,0.893,2020-06-30,123,2020,3,2020,2,06,30
2020-06-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020-06-30,124,2020,3,2020,2,06,30
2020-06-30,New Zealand,Dollar,New Zealand-Dollar,1.561,2020-06-30,125,2020,3,2020,2,06,30
2020-06-30,Nicaragua,Cordoba,Nicaragua-Cordoba,34.6,2020-06-30,126,2020,3,2020,2,06,30
2020-06-30,Niger,CFA Franc,Niger-CFA Franc,593.02,2020-06-30,127,2020,3,2020,2,06,30
2020-06-30,Nigeria,Naira,Nigeria-Naira,381.0,2020-06-30,128,2020,3,2020,2,06,30
2020-06-30,Norway,Krone,Norway-Krone,9.739,2020-06-30,129,2020,3,2020,2,06,30
2020-06-30,Oman,Rial,Oman-Rial,0.385,2020-06-30,130,2020,3,2020,2,06,30
2020-06-30,Pakistan,Rupee,Pakistan-Rupee,167.2,2020-06-30,131,2020,3,2020,2,06,30
2020-06-30,Panama,Balboa,Panama-Balboa,1.0,2020-06-30,132,2020,3,2020,2,06,30
2020-06-30,Panama,Dolares,Panama-Dolares,1.0,2020-06-30,133,2020,3,2020,2,06,30
2020-06-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.373,2020-06-30,134,2020,3,2020,2,06,30
2020-06-30,Paraguay,Guarani,Paraguay-Guarani,6751.0,2020-06-30,135,2020,3,2020,2,06,30
